card_id,account_id,customer_id,card_type,card_number,card_limit,issued_date,valid_date,card_sub_type
345,,43680,CREDIT,5.14964E+15,4511,2021-11-18,2024-11-18,Reward
346,,10827,CREDIT,7.87442E+15,9053,2022-11-02,2025-11-02,Business
347,3297,,DEBIT,8.25214E+14,,2021-01-02,2025-01-02,Visa
348,,83859,CREDIT,3.57622E+14,9845,2022-03-12,2025-03-12,Travel
349,4853,,DEBIT,6.48901E+15,,2021-04-29,2025-04-29,American Express
350,28477,,DEBIT,7.29345E+15,,2023-05-28,2027-05-28,UnionPay
351,,79794,CREDIT,1.80137E+15,3478,2022-01-29,2025-01-29,Shopping
352,28768,,DEBIT,4.29224E+15,,2023-03-26,2027-03-26,Discover
353,,35958,CREDIT,3.71052E+15,5985,2020-12-17,2023-12-17,Travel
354,31061,,DEBIT,7.88615E+15,,2021-10-18,2025-10-18,Visa
355,,85615,CREDIT,2.58533E+14,2296,2022-03-01,2025-03-01,Travel
356,14832,,DEBIT,9.905E+15,,2021-01-13,2025-01-13,American Express
357,18817,,DEBIT,1.5747E+15,,2021-12-21,2025-12-21,Discover
358,,64308,CREDIT,9.19507E+15,3509,2021-12-15,2024-12-15,Reward
359,25959,,DEBIT,1.91582E+15,,2022-04-13,2026-04-13,Visa
360,,79120,CREDIT,6.833E+15,3837,2022-05-15,2025-05-15,Shopping
361,,62731,CREDIT,5.01804E+15,6703,2021-10-17,2024-10-17,Business
362,,84776,CREDIT,4.98459E+15,7080,2020-11-12,2023-11-12,Travel
363,,20991,CREDIT,5.47431E+15,7223,2020-07-11,2023-07-11,Shopping
364,,99840,CREDIT,8.57507E+15,3630,2020-10-27,2023-10-27,Travel
365,,13893,CREDIT,7.18652E+15,9969,2020-12-13,2023-12-13,Business
366,,86313,CREDIT,4.46703E+15,5587,2021-05-21,2024-05-21,Reward
367,,59443,CREDIT,2.40948E+14,6117,2022-08-22,2025-08-22,Shopping
368,4210,,DEBIT,2.64026E+15,,2022-01-12,2026-01-12,Visa
369,,51303,CREDIT,3.7171E+15,8467,2023-03-12,2026-03-12,Shopping
370,,65658,CREDIT,3.01039E+15,5980,2023-02-12,2026-02-12,Travel
371,9430,,DEBIT,6.65278E+14,,2020-12-18,2024-12-18,Discover
372,,24215,CREDIT,4.89372E+15,4812,2020-08-11,2023-08-11,Reward
373,,94961,CREDIT,6.1223E+15,4784,2021-03-21,2024-03-21,Business
374,,80341,CREDIT,8.62751E+15,9811,2020-10-12,2023-10-12,Shopping
375,,35759,CREDIT,3.69191E+15,4269,2021-01-09,2024-01-09,Business
376,3779,,DEBIT,3.92956E+13,,2022-06-14,2026-06-14,UnionPay
377,,10986,CREDIT,2.48171E+15,8976,2022-12-04,2025-12-04,Travel
378,26814,,DEBIT,5.01339E+15,,2021-11-07,2025-11-07,American Express
379,18682,,DEBIT,8.5859E+15,,2022-03-24,2026-03-24,UnionPay
380,12559,,DEBIT,9.16976E+15,,2021-05-16,2025-05-16,Visa
381,13633,,DEBIT,5.6946E+15,,2021-05-15,2025-05-15,Visa
382,14035,,DEBIT,7.67422E+15,,2020-07-25,2024-07-25,MasterCard
383,33309,,DEBIT,9.58043E+15,,2022-01-07,2026-01-07,Visa
384,,10118,CREDIT,1.42785E+15,5506,2021-02-17,2024-02-17,Reward
385,6944,,DEBIT,5.93812E+15,,2020-07-23,2024-07-23,Discover
386,,27634,CREDIT,9.44054E+15,6412,2021-07-11,2024-07-11,Business
387,31610,,DEBIT,9.12504E+15,,2020-11-17,2024-11-17,Visa
388,8991,,DEBIT,7.25712E+15,,2022-07-19,2026-07-19,Visa
389,10517,,DEBIT,9.69666E+15,,2022-01-23,2026-01-23,Discover
390,,95081,CREDIT,5.42662E+15,9670,2022-12-13,2025-12-13,Reward
391,,71779,CREDIT,5.75086E+15,5142,2022-12-07,2025-12-07,Travel
392,29130,,DEBIT,5.47195E+15,,2022-07-25,2026-07-25,Visa
393,19060,,DEBIT,3.30974E+15,,2021-02-12,2025-02-12,American Express
394,,87373,CREDIT,8.94753E+15,2960,2020-08-01,2023-08-01,Reward
395,,56729,CREDIT,1.70846E+15,7178,2020-12-29,2023-12-29,Business
396,16241,,DEBIT,6.85274E+15,,2022-04-30,2026-04-30,UnionPay
397,,34773,CREDIT,9.50487E+15,6435,2022-09-01,2025-09-01,Reward
398,,37022,CREDIT,2.00663E+14,8651,2021-03-06,2024-03-06,Travel
399,31885,,DEBIT,9.21102E+15,,2021-08-09,2025-08-09,Discover
400,4919,,DEBIT,7.22429E+15,,2021-09-20,2025-09-20,Visa
401,,55400,CREDIT,1.58868E+15,2009,2023-02-03,2026-02-03,Business
402,,89852,CREDIT,1.52914E+15,6240,2023-01-27,2026-01-27,Reward
403,14842,,DEBIT,6.05691E+14,,2020-10-22,2024-10-22,Visa
404,7218,,DEBIT,8.19286E+15,,2021-06-01,2025-06-01,Discover
405,,51907,CREDIT,9.84377E+15,6364,2022-06-17,2025-06-17,Shopping
406,,32767,CREDIT,1.86901E+15,7421,2023-02-10,2026-02-10,Reward
407,29427,,DEBIT,4.9737E+15,,2021-05-15,2025-05-15,Visa
408,5572,,DEBIT,3.56647E+15,,2021-09-15,2025-09-15,MasterCard
409,21077,,DEBIT,7.24571E+15,,2022-07-29,2026-07-29,Discover
410,29597,,DEBIT,3.57958E+15,,2022-01-15,2026-01-15,UnionPay
411,,26152,CREDIT,9.63557E+15,2826,2021-05-13,2024-05-13,Shopping
412,13401,,DEBIT,9.95207E+15,,2022-06-03,2026-06-03,American Express
413,,43801,CREDIT,2.23678E+15,7278,2022-12-09,2025-12-09,Travel
414,,62232,CREDIT,4.13536E+15,8358,2022-12-26,2025-12-26,Travel
415,,89792,CREDIT,6.09911E+15,5907,2021-08-11,2024-08-11,Travel
416,20725,,DEBIT,6.55334E+15,,2023-02-14,2027-02-14,Discover
417,,37207,CREDIT,5.99232E+15,6999,2023-02-08,2026-02-08,Business
418,26047,,DEBIT,7.762E+15,,2022-03-25,2026-03-25,MasterCard
419,,73678,CREDIT,1.9592E+14,2344,2021-04-13,2024-04-13,Shopping
420,,68948,CREDIT,3.49037E+15,7022,2020-08-28,2023-08-28,Business
421,9641,,DEBIT,5.94982E+15,,2022-11-13,2026-11-13,Discover
422,20476,,DEBIT,9.43904E+15,,2022-07-10,2026-07-10,UnionPay
423,,9144,CREDIT,1.86595E+15,5013,2020-08-22,2023-08-22,Business
424,17252,,DEBIT,9.1926E+14,,2022-01-01,2026-01-01,Discover
425,4914,,DEBIT,1.11721E+15,,2021-09-05,2025-09-05,UnionPay
426,11368,,DEBIT,4.45516E+15,,2022-04-08,2026-04-08,Discover
427,30391,,DEBIT,3.47771E+15,,2022-01-02,2026-01-02,American Express
428,10286,,DEBIT,3.06609E+14,,2022-08-28,2026-08-28,Discover
429,20426,,DEBIT,9.6652E+15,,2022-01-24,2026-01-24,Discover
430,26552,,DEBIT,7.93872E+15,,2023-03-05,2027-03-05,American Express
431,32659,,DEBIT,4.91411E+15,,2021-05-19,2025-05-19,UnionPay
432,14601,,DEBIT,1.80901E+15,,2023-02-06,2027-02-06,Discover
433,,99131,CREDIT,4.77441E+13,3558,2022-05-29,2025-05-29,Reward
434,,25984,CREDIT,4.02481E+15,2518,2021-05-16,2024-05-16,Business
435,,89412,CREDIT,4.80421E+15,2573,2022-06-24,2025-06-24,Travel
436,,57136,CREDIT,5.21248E+15,2901,2022-10-09,2025-10-09,Business
437,10748,,DEBIT,9.33691E+15,,2022-10-21,2026-10-21,American Express
438,,67298,CREDIT,2.61467E+15,6269,2023-05-19,2026-05-19,Reward
439,,61374,CREDIT,3.19811E+15,4797,2022-10-10,2025-10-10,Reward
440,,56619,CREDIT,5.45552E+15,9641,2020-07-31,2023-07-31,Shopping
441,,24055,CREDIT,1.60433E+15,6181,2023-04-17,2026-04-17,Travel
442,,36614,CREDIT,4.09342E+15,9637,2022-01-20,2025-01-20,Shopping
443,,84137,CREDIT,7.78802E+14,4971,2022-11-22,2025-11-22,Reward
444,,39487,CREDIT,2.85865E+15,9750,2022-03-07,2025-03-07,Business
445,26599,,DEBIT,6.73246E+15,,2022-04-13,2026-04-13,Visa
446,,57877,CREDIT,8.0322E+15,6350,2021-02-25,2024-02-25,Travel
447,,495,CREDIT,6.44384E+15,4034,2023-04-08,2026-04-08,Shopping
448,,53926,CREDIT,9.2958E+15,8422,2023-02-06,2026-02-06,Travel
449,33129,,DEBIT,1.2767E+15,,2021-01-30,2025-01-30,MasterCard
450,22346,,DEBIT,6.54699E+15,,2023-04-16,2027-04-16,Visa
451,26536,,DEBIT,5.68734E+15,,2022-09-11,2026-09-11,MasterCard
452,,81768,CREDIT,1.18091E+15,7658,2020-07-08,2023-07-08,Business
453,314,,DEBIT,8.36696E+15,,2020-12-03,2024-12-03,Discover
454,,76655,CREDIT,7.29589E+15,9108,2023-03-23,2026-03-23,Business
455,,82257,CREDIT,1.26176E+15,9036,2021-11-14,2024-11-14,Shopping
456,18466,,DEBIT,1.98819E+15,,2022-08-16,2026-08-16,Discover
457,,84267,CREDIT,9.4305E+15,5159,2022-10-04,2025-10-04,Travel
458,,68108,CREDIT,6.35746E+15,9892,2021-09-19,2024-09-19,Reward
459,,24508,CREDIT,7.91955E+15,6308,2021-06-14,2024-06-14,Reward
460,,82232,CREDIT,8.16425E+15,2113,2021-11-16,2024-11-16,Reward
461,13806,,DEBIT,8.62427E+14,,2021-12-08,2025-12-08,American Express
462,,53002,CREDIT,2.07023E+15,7447,2022-10-10,2025-10-10,Reward
463,3075,,DEBIT,7.00696E+15,,2023-03-23,2027-03-23,American Express
464,22686,,DEBIT,7.85422E+15,,2022-12-27,2026-12-27,Discover
465,,60447,CREDIT,1.55677E+15,8696,2020-10-15,2023-10-15,Reward
466,,5644,CREDIT,5.67963E+14,9185,2022-02-22,2025-02-22,Shopping
467,26795,,DEBIT,3.01296E+15,,2022-10-03,2026-10-03,MasterCard
468,20802,,DEBIT,1.53252E+14,,2021-05-25,2025-05-25,Discover
469,15350,,DEBIT,7.06113E+15,,2022-10-01,2026-10-01,Discover
470,19110,,DEBIT,4.0902E+15,,2021-12-28,2025-12-28,MasterCard
471,18224,,DEBIT,9.63253E+15,,2020-10-23,2024-10-23,American Express
472,,43922,CREDIT,6.52313E+15,7275,2020-08-20,2023-08-20,Reward
473,922,,DEBIT,6.36286E+15,,2021-05-30,2025-05-30,Discover
474,,26800,CREDIT,4.28263E+15,4022,2021-06-16,2024-06-16,Shopping
475,,69432,CREDIT,8.90089E+15,3270,2022-02-16,2025-02-16,Shopping
476,30468,,DEBIT,2.87386E+15,,2022-09-07,2026-09-07,MasterCard
477,31699,,DEBIT,6.80632E+15,,2022-12-16,2026-12-16,American Express
478,,51833,CREDIT,4.9418E+15,9634,2021-04-23,2024-04-23,Shopping
479,,81664,CREDIT,2.48509E+15,8606,2023-01-24,2026-01-24,Travel
480,,84507,CREDIT,6.44843E+14,5642,2021-09-09,2024-09-09,Travel
481,,52504,CREDIT,5.10135E+15,8191,2022-11-21,2025-11-21,Shopping
482,,26038,CREDIT,5.17043E+15,8180,2020-11-24,2023-11-24,Travel
483,,94181,CREDIT,1.09381E+15,2794,2020-08-29,2023-08-29,Shopping
484,,61211,CREDIT,7.86122E+14,7111,2020-11-19,2023-11-19,Reward
485,,19083,CREDIT,2.87045E+15,7855,2021-03-31,2024-03-31,Shopping
486,5957,,DEBIT,9.84388E+13,,2021-08-29,2025-08-29,Visa
487,32370,,DEBIT,4.04865E+14,,2022-09-30,2026-09-30,American Express
488,,80764,CREDIT,5.8502E+15,3109,2020-10-08,2023-10-08,Business
489,,20752,CREDIT,2.15091E+15,3903,2022-04-29,2025-04-29,Travel
490,8463,,DEBIT,9.91165E+15,,2021-08-29,2025-08-29,UnionPay
491,,45266,CREDIT,4.11899E+14,5348,2023-01-31,2026-01-31,Travel
492,,5909,CREDIT,2.66926E+15,4413,2021-01-17,2024-01-17,Travel
493,,8803,CREDIT,8.37602E+15,2773,2020-10-30,2023-10-30,Business
494,,61326,CREDIT,6.02535E+15,2308,2021-05-28,2024-05-28,Shopping
495,,45915,CREDIT,6.49679E+15,9068,2020-06-28,2023-06-28,Business
496,,80378,CREDIT,1.55439E+15,6214,2021-10-21,2024-10-21,Travel
497,,55206,CREDIT,4.63846E+15,6930,2021-03-31,2024-03-31,Shopping
498,,37400,CREDIT,5.02528E+15,5448,2021-09-04,2024-09-04,Reward
499,3715,,DEBIT,5.18807E+15,,2023-02-09,2027-02-09,UnionPay
500,,6079,CREDIT,7.42251E+15,8377,2022-02-04,2025-02-04,Travel
501,28107,,DEBIT,8.54847E+15,,2022-06-13,2026-06-13,Discover
502,,59723,CREDIT,7.01481E+15,2386,2020-08-16,2023-08-16,Travel
503,,65491,CREDIT,1.41382E+15,6635,2020-12-15,2023-12-15,Business
504,,11980,CREDIT,4.82127E+15,3520,2021-04-18,2024-04-18,Business
505,31512,,DEBIT,1.55728E+15,,2022-01-23,2026-01-23,MasterCard
506,,57563,CREDIT,2.28869E+15,7469,2023-04-25,2026-04-25,Travel
507,,16146,CREDIT,3.22141E+15,5348,2020-08-31,2023-08-31,Shopping
508,,68726,CREDIT,4.57154E+15,5816,2022-12-31,2025-12-31,Business
509,,86117,CREDIT,5.90243E+14,7022,2022-11-03,2025-11-03,Reward
510,,2995,CREDIT,8.54794E+15,3209,2021-05-22,2024-05-22,Business
511,,65203,CREDIT,4.16884E+14,7117,2020-08-17,2023-08-17,Travel
512,18924,,DEBIT,1.15355E+15,,2022-04-12,2026-04-12,American Express
513,,95637,CREDIT,5.29099E+15,9279,2021-05-20,2024-05-20,Business
514,976,,DEBIT,7.46481E+13,,2020-12-11,2024-12-11,UnionPay
515,22789,,DEBIT,8.33814E+14,,2020-08-23,2024-08-23,American Express
516,,70025,CREDIT,5.01625E+15,4472,2022-01-30,2025-01-30,Reward
517,15156,,DEBIT,2.95568E+15,,2022-07-23,2026-07-23,MasterCard
518,16598,,DEBIT,4.14957E+15,,2021-04-27,2025-04-27,Visa
519,,25709,CREDIT,3.39027E+15,6114,2021-08-23,2024-08-23,Travel
520,30595,,DEBIT,2.42572E+15,,2020-12-17,2024-12-17,Visa
521,,19311,CREDIT,9.92109E+15,3490,2023-06-07,2026-06-07,Shopping
522,5341,,DEBIT,2.27618E+15,,2021-08-24,2025-08-24,Discover
523,11383,,DEBIT,3.40053E+15,,2021-12-02,2025-12-02,American Express
524,9551,,DEBIT,6.6324E+15,,2022-11-15,2026-11-15,American Express
525,,31787,CREDIT,2.45404E+15,7384,2021-01-05,2024-01-05,Reward
526,,27331,CREDIT,2.36757E+15,7484,2021-09-26,2024-09-26,Shopping
527,20568,,DEBIT,7.90558E+15,,2022-10-06,2026-10-06,MasterCard
528,,75137,CREDIT,5.60982E+15,6436,2021-04-02,2024-04-02,Business
529,,55229,CREDIT,6.55578E+15,9089,2023-03-24,2026-03-24,Travel
530,20240,,DEBIT,6.9491E+15,,2021-12-22,2025-12-22,MasterCard
531,316,,DEBIT,2.25494E+15,,2020-09-23,2024-09-23,American Express
532,,8274,CREDIT,6.12971E+15,7846,2023-05-22,2026-05-22,Business
533,,68357,CREDIT,4.36579E+15,7294,2022-12-31,2025-12-31,Shopping
534,2172,,DEBIT,1.84979E+15,,2022-03-19,2026-03-19,UnionPay
535,,87008,CREDIT,9.80862E+15,9632,2020-10-06,2023-10-06,Shopping
536,14508,,DEBIT,5.91452E+15,,2023-01-20,2027-01-20,Visa
537,7578,,DEBIT,2.35126E+15,,2022-01-25,2026-01-25,Visa
538,3607,,DEBIT,9.10863E+14,,2020-07-05,2024-07-05,Discover
539,17419,,DEBIT,4.27093E+15,,2023-02-22,2027-02-22,American Express
540,27482,,DEBIT,8.88954E+15,,2021-02-28,2025-02-28,Discover
541,,7483,CREDIT,1.10255E+15,5708,2020-12-23,2023-12-23,Business
542,7799,,DEBIT,6.45331E+15,,2023-04-07,2027-04-07,Visa
543,,3587,CREDIT,6.65515E+15,4600,2022-05-19,2025-05-19,Shopping
544,6739,,DEBIT,8.66103E+15,,2020-06-25,2024-06-25,American Express
545,5084,,DEBIT,4.84997E+15,,2023-02-09,2027-02-09,American Express
546,14426,,DEBIT,4.5329E+15,,2021-09-09,2025-09-09,UnionPay
547,2719,,DEBIT,5.6768E+15,,2022-04-12,2026-04-12,Discover
548,27613,,DEBIT,3.62318E+15,,2022-10-17,2026-10-17,UnionPay
549,,72715,CREDIT,7.30692E+15,6475,2023-04-28,2026-04-28,Travel
550,,96180,CREDIT,4.46797E+15,3494,2022-06-12,2025-06-12,Travel
551,,84954,CREDIT,8.4337E+15,2369,2023-03-01,2026-03-01,Shopping
552,19798,,DEBIT,1.35711E+14,,2021-03-20,2025-03-20,Discover
553,8660,,DEBIT,6.5792E+15,,2021-06-08,2025-06-08,UnionPay
554,,55008,CREDIT,9.38083E+15,6137,2020-11-06,2023-11-06,Business
555,27618,,DEBIT,3.39617E+15,,2021-02-26,2025-02-26,MasterCard
556,31271,,DEBIT,5.62539E+15,,2022-03-11,2026-03-11,MasterCard
557,33207,,DEBIT,9.47131E+15,,2023-06-21,2027-06-21,UnionPay
558,,49917,CREDIT,7.85465E+15,8849,2022-01-10,2025-01-10,Shopping
559,4260,,DEBIT,5.19725E+15,,2023-05-05,2027-05-05,MasterCard
560,,58096,CREDIT,1.59003E+14,4758,2020-10-14,2023-10-14,Travel
561,,30082,CREDIT,7.31018E+15,6767,2023-02-19,2026-02-19,Business
562,24738,,DEBIT,4.60177E+15,,2020-12-27,2024-12-27,Visa
563,,52184,CREDIT,3.48211E+15,4763,2022-03-23,2025-03-23,Business
564,14811,,DEBIT,9.18972E+15,,2021-09-28,2025-09-28,UnionPay
565,,74433,CREDIT,5.23763E+15,9501,2020-07-22,2023-07-22,Reward
566,,1282,CREDIT,1.07704E+15,9533,2022-07-04,2025-07-04,Business
567,14534,,DEBIT,4.9642E+14,,2022-09-05,2026-09-05,UnionPay
568,,7729,CREDIT,2.75406E+15,2231,2021-10-23,2024-10-23,Shopping
569,,41431,CREDIT,2.79776E+15,6471,2020-11-23,2023-11-23,Business
570,,10885,CREDIT,7.33551E+15,9477,2022-11-30,2025-11-30,Shopping
571,24197,,DEBIT,8.15236E+15,,2021-08-16,2025-08-16,UnionPay
572,,9980,CREDIT,1.60705E+15,8529,2021-08-01,2024-08-01,Reward
573,19259,,DEBIT,6.27404E+15,,2022-02-13,2026-02-13,Visa
574,2047,,DEBIT,5.4591E+15,,2023-01-16,2027-01-16,Discover
575,13614,,DEBIT,4.46832E+15,,2023-03-13,2027-03-13,Visa
576,,34011,CREDIT,2.75101E+15,5157,2020-09-04,2023-09-04,Travel
577,20032,,DEBIT,9.48303E+15,,2020-09-15,2024-09-15,Visa
578,,19261,CREDIT,3.0033E+15,8139,2021-12-25,2024-12-25,Shopping
579,,608,CREDIT,1.6849E+15,8868,2021-12-16,2024-12-16,Shopping
580,32846,,DEBIT,9.0203E+15,,2022-09-23,2026-09-23,UnionPay
581,,27641,CREDIT,2.91562E+15,6962,2021-12-19,2024-12-19,Travel
582,2532,,DEBIT,2.26262E+15,,2021-01-03,2025-01-03,American Express
583,,20807,CREDIT,8.26624E+14,8151,2022-03-17,2025-03-17,Shopping
584,17522,,DEBIT,5.98514E+14,,2020-10-18,2024-10-18,Visa
585,1317,,DEBIT,6.20212E+15,,2022-12-23,2026-12-23,Visa
586,3793,,DEBIT,7.90872E+15,,2021-03-09,2025-03-09,UnionPay
587,,55108,CREDIT,2.93195E+15,6416,2022-05-28,2025-05-28,Travel
588,26006,,DEBIT,4.09904E+15,,2022-05-04,2026-05-04,UnionPay
589,,21449,CREDIT,3.4148E+14,5948,2021-05-04,2024-05-04,Reward
590,5073,,DEBIT,3.51672E+15,,2022-09-10,2026-09-10,American Express
591,30374,,DEBIT,4.64367E+14,,2020-09-19,2024-09-19,Visa
592,5202,,DEBIT,7.0334E+15,,2022-09-29,2026-09-29,Visa
593,,61774,CREDIT,3.18367E+15,3059,2022-12-27,2025-12-27,Business
594,12921,,DEBIT,2.6202E+14,,2021-09-22,2025-09-22,Visa
595,27455,,DEBIT,9.58162E+15,,2020-11-21,2024-11-21,Visa
596,,57484,CREDIT,7.82163E+15,3566,2020-08-20,2023-08-20,Reward
597,30908,,DEBIT,8.17051E+15,,2021-06-22,2025-06-22,Discover
598,,80879,CREDIT,6.89026E+14,6208,2023-01-10,2026-01-10,Travel
599,9384,,DEBIT,9.27681E+15,,2022-07-06,2026-07-06,American Express
600,,5162,CREDIT,6.16945E+15,8001,2022-02-10,2025-02-10,Shopping
601,,86479,CREDIT,1.76078E+15,9754,2022-12-23,2025-12-23,Reward
602,,45221,CREDIT,2.19536E+15,9091,2020-11-01,2023-11-01,Travel
603,21726,,DEBIT,1.21737E+15,,2023-01-16,2027-01-16,American Express
604,,17612,CREDIT,3.52022E+15,5945,2021-12-22,2024-12-22,Shopping
605,2715,,DEBIT,3.03681E+15,,2022-12-17,2026-12-17,Visa
606,28033,,DEBIT,5.60807E+15,,2023-01-05,2027-01-05,American Express
607,,45814,CREDIT,1.13712E+15,7520,2022-01-25,2025-01-25,Reward
608,13544,,DEBIT,5.21102E+15,,2022-07-21,2026-07-21,Discover
609,18403,,DEBIT,6.16268E+14,,2022-06-28,2026-06-28,Discover
610,20481,,DEBIT,1.47217E+14,,2022-08-21,2026-08-21,MasterCard
611,,86712,CREDIT,4.48372E+15,3395,2021-10-25,2024-10-25,Travel
612,,89447,CREDIT,9.31713E+15,9280,2022-06-28,2025-06-28,Shopping
613,25611,,DEBIT,3.25893E+15,,2023-02-27,2027-02-27,UnionPay
614,,78278,CREDIT,2.0961E+15,9459,2020-08-08,2023-08-08,Business
615,31081,,DEBIT,6.50159E+15,,2020-06-24,2024-06-24,Discover
616,29610,,DEBIT,7.61094E+15,,2022-07-06,2026-07-06,American Express
617,,9790,CREDIT,7.79179E+15,9436,2022-03-17,2025-03-17,Shopping
618,,74019,CREDIT,1.93445E+15,8015,2021-05-01,2024-05-01,Travel
619,,11086,CREDIT,3.31454E+15,2896,2021-03-07,2024-03-07,Business
620,9934,,DEBIT,5.54543E+15,,2021-03-25,2025-03-25,MasterCard
621,,80113,CREDIT,7.33858E+15,6153,2020-11-28,2023-11-28,Business
622,,37100,CREDIT,3.9015E+15,6648,2022-04-06,2025-04-06,Reward
623,7639,,DEBIT,2.35377E+15,,2022-11-11,2026-11-11,Visa
624,5361,,DEBIT,4.24394E+15,,2022-11-22,2026-11-22,Discover
625,22948,,DEBIT,5.35471E+15,,2022-11-13,2026-11-13,UnionPay
626,24001,,DEBIT,3.18032E+15,,2020-11-27,2024-11-27,Discover
627,26544,,DEBIT,5.20067E+15,,2022-09-12,2026-09-12,MasterCard
628,,69455,CREDIT,9.85139E+15,6801,2021-07-29,2024-07-29,Shopping
629,,17134,CREDIT,7.60322E+15,8391,2021-06-19,2024-06-19,Reward
630,30517,,DEBIT,7.66849E+15,,2022-05-13,2026-05-13,Visa
631,,8101,CREDIT,8.28606E+15,2515,2021-09-09,2024-09-09,Reward
632,11161,,DEBIT,8.16964E+15,,2021-05-17,2025-05-17,American Express
633,,67986,CREDIT,1.27214E+15,9676,2021-08-28,2024-08-28,Shopping
634,,38591,CREDIT,3.04171E+15,2766,2020-09-17,2023-09-17,Shopping
635,10884,,DEBIT,5.27073E+15,,2020-09-07,2024-09-07,Visa
636,,52645,CREDIT,9.3971E+15,4524,2023-03-19,2026-03-19,Travel
637,2279,,DEBIT,2.07944E+15,,2023-01-27,2027-01-27,American Express
638,2082,,DEBIT,9.12141E+15,,2020-08-10,2024-08-10,American Express
639,30462,,DEBIT,4.11785E+15,,2022-09-13,2026-09-13,American Express
640,6197,,DEBIT,5.84934E+15,,2021-11-26,2025-11-26,Visa
641,25240,,DEBIT,1.16467E+15,,2021-09-08,2025-09-08,American Express
642,32976,,DEBIT,6.97974E+15,,2021-07-29,2025-07-29,MasterCard
643,,24993,CREDIT,7.30925E+15,5390,2020-09-09,2023-09-09,Shopping
644,5754,,DEBIT,9.79931E+14,,2020-09-28,2024-09-28,Discover
645,31912,,DEBIT,5.71986E+15,,2022-02-09,2026-02-09,UnionPay
646,,82992,CREDIT,3.82723E+15,7811,2020-07-24,2023-07-24,Travel
647,666,,DEBIT,7.63669E+15,,2020-08-15,2024-08-15,American Express
648,,23882,CREDIT,7.78961E+15,2889,2020-11-21,2023-11-21,Reward
649,,45587,CREDIT,7.67319E+15,2349,2021-09-28,2024-09-28,Reward
650,,67466,CREDIT,4.11012E+15,3887,2023-03-06,2026-03-06,Shopping
651,,86019,CREDIT,9.60604E+14,7912,2022-04-15,2025-04-15,Shopping
652,2798,,DEBIT,4.03783E+15,,2021-01-31,2025-01-31,MasterCard
653,,66885,CREDIT,9.42477E+15,6242,2021-10-26,2024-10-26,Travel
654,,94181,CREDIT,6.98964E+15,4201,2023-01-30,2026-01-30,Business
655,,56824,CREDIT,4.1466E+15,3068,2023-05-27,2026-05-27,Business
656,2403,,DEBIT,2.75656E+15,,2020-12-12,2024-12-12,Visa
657,,36314,CREDIT,7.35623E+15,6825,2021-05-01,2024-05-01,Reward
658,16802,,DEBIT,1.48231E+15,,2021-06-21,2025-06-21,Visa
659,,71966,CREDIT,6.66132E+15,4645,2021-12-25,2024-12-25,Reward
660,10470,,DEBIT,3.67135E+15,,2020-07-06,2024-07-06,MasterCard
661,,45276,CREDIT,7.17539E+15,3933,2021-04-21,2024-04-21,Travel
662,,67734,CREDIT,7.84437E+15,9191,2022-02-24,2025-02-24,Reward
663,13162,,DEBIT,3.47536E+15,,2022-01-14,2026-01-14,American Express
664,,16369,CREDIT,8.28088E+15,9209,2023-02-14,2026-02-14,Business
665,9347,,DEBIT,5.64435E+15,,2022-10-22,2026-10-22,American Express
666,,98103,CREDIT,9.21958E+15,8657,2021-11-06,2024-11-06,Shopping
667,12230,,DEBIT,9.6787E+15,,2021-08-02,2025-08-02,Visa
668,,29447,CREDIT,4.49863E+15,6861,2022-09-10,2025-09-10,Shopping
669,,62953,CREDIT,9.50702E+15,8933,2022-07-18,2025-07-18,Business
670,26984,,DEBIT,7.16749E+14,,2021-08-09,2025-08-09,MasterCard
671,29056,,DEBIT,4.95441E+15,,2022-04-12,2026-04-12,American Express
672,,67641,CREDIT,9.13956E+15,7490,2023-01-09,2026-01-09,Business
673,,72662,CREDIT,1.4616E+15,6735,2022-05-15,2025-05-15,Business
674,,81397,CREDIT,8.60483E+15,4454,2021-05-06,2024-05-06,Reward
675,,72045,CREDIT,2.82604E+14,9319,2022-03-25,2025-03-25,Reward
676,21765,,DEBIT,2.11637E+15,,2021-08-02,2025-08-02,MasterCard
677,,95021,CREDIT,1.24386E+15,8760,2021-07-01,2024-07-01,Reward
678,,36129,CREDIT,1.22571E+15,4036,2023-03-22,2026-03-22,Reward
679,26730,,DEBIT,1.29331E+15,,2022-04-30,2026-04-30,MasterCard
680,,3318,CREDIT,6.68025E+15,3761,2023-06-03,2026-06-03,Reward
681,2920,,DEBIT,2.27226E+15,,2021-07-27,2025-07-27,American Express
682,,54346,CREDIT,6.42049E+15,2768,2022-08-08,2025-08-08,Shopping
683,,37503,CREDIT,3.00941E+15,6067,2021-05-15,2024-05-15,Business
684,,28439,CREDIT,6.01741E+14,5107,2021-04-15,2024-04-15,Business
685,26138,,DEBIT,6.0688E+15,,2021-03-30,2025-03-30,Discover
686,,47797,CREDIT,4.72544E+15,8681,2020-12-23,2023-12-23,Business
687,19990,,DEBIT,3.87506E+15,,2020-10-17,2024-10-17,American Express
688,,62887,CREDIT,2.48221E+15,3095,2022-09-02,2025-09-02,Business
689,6095,,DEBIT,5.55649E+15,,2020-12-09,2024-12-09,Discover
690,,11991,CREDIT,9.49889E+15,7569,2020-07-30,2023-07-30,Reward
