account_id,customer_id,account_type_id,branch_id,account_open_date,account_close_date,account_status,created_by,updated_by,created_date,updated_date,account_number,ACCOUNT_APPLICATION_ID
225,21126,3,25675,2021-02-03,2022-09-18,Close,Amy Bright,Michelle Evans,2019-12-03,2021-04-22,4265168796,681
226,55194,13,2679,2022-11-12,2022-12-04,Close,Lawrence Maldonado,Robert Tapia,2019-01-11,2022-01-17,214301167,682
227,72250,2,1239,2019-01-20,,Open,Kimberly Foster,Wayne Jones,2019-11-13,2023-02-18,9594382030,684
228,23798,14,4034,2023-01-18,,Open,Amy Green,Karen Gonzalez,2022-06-09,2021-08-10,297149942,689
229,80799,16,15565,2020-08-09,2021-02-24,Close,Ashley Saunders,Adam Mitchell,2018-07-06,2021-10-23,9593562433,693
230,9096,10,23091,2021-01-14,,Open,John Herrera,Deborah Brown,2021-04-19,2020-09-30,1106456593,698
231,91566,13,15545,2021-09-08,,Open,Terry Mccarthy,Victor Garcia,2022-12-05,2023-02-23,2179747833,699
232,48433,3,6820,2021-03-22,,Open,Stephanie Huff,Alexander Williams,2019-03-17,2021-03-29,3159632422,700
233,65145,8,9410,2020-09-04,,Open,Paul Pace,Catherine Mclean,2018-02-11,2022-05-20,7157549957,706
234,10275,2,7592,2018-04-17,,Open,Lucas Carrillo,April Randolph,2021-02-21,2022-07-08,7079075562,713
235,82256,17,14450,2021-05-26,,Open,Angelica Alexander,Jamie Armstrong,2022-02-01,2023-01-29,9649390412,719
236,98951,7,5667,2020-10-30,,Open,Lori Bennett,Kristina Ayala,2018-05-04,2021-05-23,4576684294,721
237,18668,6,16392,2020-10-07,,Open,Paul Wolf,Alison Mathis,2019-05-04,2022-07-30,8142642516,726
238,55599,18,24118,2018-07-26,,Open,Brenda Griffin,Jessica Bray,2019-04-25,2021-08-29,8838940415,728
239,91526,18,8695,2020-03-28,,Open,Virginia Hicks,Brittany Lee,2020-10-10,2021-07-04,6796373965,735
240,26013,9,21644,2018-04-18,2020-11-05,Close,Danny Hunter,Bradley Williams,2018-03-16,2022-09-12,7061895292,736
241,14999,11,4848,2020-01-28,2020-04-03,Close,Amy Robinson,Timothy Clark,2023-02-11,2021-01-01,3364303623,741
242,4474,1,28115,2022-01-24,2023-01-24,Close,Melissa Stewart,Kyle Lozano,2018-08-06,2021-05-28,2721395011,744
243,1197,10,4690,2020-10-07,,Open,Dr. John Murphy,Kimberly Williams,2019-10-06,2022-02-21,6254087313,745
244,64718,1,1163,2021-06-23,,Open,Sara Craig,Victoria Campbell,2023-06-10,2023-03-09,7376020435,748
245,58376,18,17212,2020-02-19,2020-12-05,Close,Katrina Durham,Travis Gardner,2019-07-22,2023-02-23,1091283694,750
246,76050,9,3918,2018-07-24,,Open,Kelly Powers,David Garcia,2019-12-25,2021-08-20,771430517,757
247,27500,5,18458,2019-08-27,,Open,Michelle Reed,Daniel Knight,2018-05-02,2021-01-06,5875391098,762
248,755,12,14319,2021-12-25,,Open,Miss Gloria Hodge DDS,Courtney Weeks,2022-12-13,2022-06-05,5633921248,763
249,17203,4,8414,2022-09-23,,Open,Katherine Evans,Kimberly Cline,2021-11-25,2021-03-19,776887690,764
250,19752,6,28134,2020-01-15,,Open,Bryan Silva,Leslie Gardner,2021-11-05,2022-06-30,6315935976,769
251,60412,16,18606,2018-02-03,,Open,Alan Palmer,Francis Daniels,2021-07-07,2021-06-09,2228761493,770
252,64392,17,1057,2018-10-26,,Open,Douglas Matthews,Robin Brown,2019-10-23,2021-10-01,1379314589,771
253,21043,7,21619,2022-11-10,2023-03-28,Close,Melinda Weaver,Chad Lee,2022-02-24,2023-02-01,4899389006,777
254,36422,5,21280,2021-06-18,2023-03-12,Close,Megan Warren,Jeffrey Gonzales,2018-09-09,2021-01-19,6838088227,779
255,94935,14,2617,2022-01-07,,Open,Monique Sullivan,Zachary Clark,2023-04-22,2022-12-07,9480134159,780
256,77883,17,2734,2021-07-25,2022-09-11,Close,Ashley Beck,Sydney Moreno,2019-06-28,2021-04-18,8656981748,786
257,24068,3,16277,2021-01-27,,Open,Mariah Meyer,Lisa Vaughn,2023-02-04,2023-01-10,4940986612,787
258,84612,12,3001,2018-03-15,,Open,Victoria Johnson,Karen Robinson,2022-08-12,2022-01-25,5505914272,789
259,27644,3,25613,2023-05-07,,Open,Jeffrey Adams,Elizabeth Hood,2020-05-15,2023-04-16,9877754797,790
260,60226,3,7077,2019-03-31,2023-05-04,Close,Erin Blake,Christopher Gay,2021-06-25,2022-02-17,7615489622,791
261,78784,1,19013,2018-12-15,,Open,Kevin Lawson,Melissa Mora,2018-01-22,2022-11-07,8894922407,793
262,35314,11,22268,2018-01-08,,Open,Nathan Pope,James Dennis,2022-01-04,2023-02-04,8607470730,794
263,1836,3,16444,2018-08-20,,Open,Timothy Cohen,Elizabeth Watts,2020-06-27,2021-02-01,9549572191,796
264,66127,1,13642,2022-07-14,,Open,Tonya Mitchell,David Pittman,2022-03-27,2021-04-07,7711168979,804
265,112,10,18530,2020-09-10,,Open,Jamie Landry,Eric Nelson,2021-04-25,2021-02-28,7858438062,807
266,37215,13,10170,2021-11-10,,Open,Harold Mcdonald,Mary Long,2023-02-06,2022-08-02,8899166460,812
267,62933,4,20887,2018-03-28,,Open,Daniel Williams,James Miller,2021-07-07,2023-06-13,372898284,813
268,35268,15,24381,2019-09-17,2020-11-08,Close,Susan Harris,Erica Gill,2018-10-20,2023-02-16,6723286026,817
269,47814,17,1460,2018-05-06,2023-06-18,Close,Andre Brewer,Gregory Oneal,2021-03-22,2023-02-20,3318904070,818
270,61810,6,19464,2018-10-04,,Open,Laura Rasmussen,Melissa Rodriguez,2019-06-14,2022-12-11,1387397712,820
271,93073,10,24512,2022-05-31,,Open,Susan Hopkins MD,Kevin Schmidt,2018-09-23,2022-06-19,7083775208,822
272,17707,10,10434,2020-10-28,,Open,Robert Jacobson,Veronica Smith,2020-01-12,2021-12-20,9257622275,834
273,68232,5,9667,2019-07-10,2021-05-30,Close,Veronica Reyes,David Herrera,2022-11-20,2022-05-01,4387735638,840
274,76786,9,19613,2022-12-14,2023-01-30,Close,Hannah Robinson,Linda Mercado,2022-10-08,2021-04-09,1862301626,845
275,63933,6,24447,2019-11-09,2019-11-09,Close,Gloria Carter,Monica Martin,2021-07-21,2020-10-02,8902943856,849
276,89339,12,16330,2019-01-14,2023-05-24,Close,Jonathan Simpson,Victoria Barrett,2021-09-12,2021-03-29,3918696688,850
277,97089,9,11392,2022-04-17,,Open,Ryan Walker,Shannon Lee,2019-03-23,2021-08-08,2399630832,851
278,87184,5,16511,2018-10-22,2022-10-23,Close,Mario Dominguez,Joe Parker,2018-12-16,2021-05-17,9140072335,852
279,99199,1,13277,2019-11-12,,Open,Christian Thomas,Patricia Morris,2023-03-28,2022-03-19,6757310583,853
280,44844,13,13010,2019-06-29,,Open,Sarah Jimenez,Kathryn Hernandez,2022-05-21,2023-04-22,1971681822,854
281,78980,13,11680,2021-07-21,,Open,Traci Johnson,Lisa Cordova,2023-05-06,2022-11-10,1943426283,859
282,54294,8,14713,2023-03-24,,Open,Darrell Harris,Jordan Richardson,2021-05-31,2022-04-29,6361345550,866
283,34904,13,18667,2023-03-23,,Open,Michael Barrera,Nicole Myers,2019-05-06,2021-03-17,2062703903,876
284,5534,7,938,2018-12-04,,Open,Michael Moon,Christine Mathews,2022-07-25,2022-12-23,2717444846,878
285,58240,3,11733,2019-08-31,2021-01-24,Close,Troy Arnold,Angela Wilson,2020-02-18,2021-07-01,1487612902,879
286,64949,14,17535,2018-02-07,2021-08-08,Close,Luke Oconnor,Michelle Ballard,2023-06-02,2020-09-29,4137001727,880
287,50414,2,12259,2022-10-23,2023-05-04,Close,Ricky James,Michael Chung,2023-03-04,2023-05-27,304470894,881
288,25271,15,10380,2019-10-09,2022-09-09,Close,Beth Howard,Christopher Choi,2021-05-02,2021-08-30,4190249819,886
289,90646,9,28573,2019-11-12,2020-07-23,Close,Tony Stanley,Katie Spencer,2021-01-17,2022-03-04,7791266565,889
290,96055,9,1247,2018-02-24,2020-12-11,Close,Mary Adams,Derek Parker,2021-05-10,2021-12-11,5565817911,894
291,21839,13,20720,2022-10-21,2023-05-24,Close,Chris Garcia,Amanda Clark,2022-06-06,2020-11-15,4292461686,896
292,27065,4,19159,2019-01-15,,Open,Paul Jones,Wanda Schneider,2018-09-22,2020-11-16,9181178197,910
293,57647,11,17970,2019-11-21,,Open,Ashlee James,Monica Rice,2018-10-15,2022-05-21,9386614165,911
294,4727,2,133,2019-01-02,2020-05-12,Close,Mary Mccarthy,Joshua Aguilar,2023-01-02,2022-12-28,8162860374,912
295,68867,4,16634,2022-11-26,,Open,Shirley Gregory,Bryan Jimenez,2020-10-25,2021-01-04,6449525271,913
296,916,17,21267,2018-07-03,2020-08-03,Close,Roberta Nunez,Robert Cochran,2021-12-09,2022-05-10,652298890,918
297,51234,17,10844,2019-01-02,,Open,Kevin Bridges,Lindsey Walsh,2020-06-24,2021-02-15,7829013378,924
298,9903,12,22055,2021-07-05,2023-03-11,Close,Sierra Bell,Henry Wright,2023-01-18,2023-03-09,7043668795,936
299,51217,13,28324,2020-02-27,2021-01-19,Close,Angela Jones,Sydney Garcia,2018-03-02,2022-01-11,1560844537,937
300,95581,9,24018,2023-02-06,2023-06-01,Close,Richard Garcia,Angela Horn,2021-12-10,2022-09-22,1894874932,939
301,89405,8,13128,2022-04-03,,Open,Kristine Vaughn,Barry Ware,2020-12-01,2023-02-26,1402966759,943
302,23604,3,29776,2021-05-26,,Open,Michael Smith,April Peterson,2018-05-01,2022-10-13,6909177265,944
303,89026,1,16158,2021-01-13,2022-07-07,Close,Donald Morrison,Terry Rice,2023-03-25,2020-10-21,9421575697,951
304,58857,2,1649,2021-01-22,2022-07-25,Close,Carrie Howell,Joseph Little,2022-12-17,2022-08-09,55010522,953
305,34346,14,13872,2021-05-02,2023-05-25,Close,Michelle Ramos,Barry Taylor,2020-10-26,2021-07-31,8319220183,957
306,8291,4,21178,2019-06-29,,Open,Courtney Compton,Mary Jones,2020-04-11,2023-03-22,9549624546,959
307,52177,1,26918,2023-03-06,2023-04-24,Close,Mark Ayala,Matthew Johnson,2019-11-23,2022-12-04,2297285223,960
308,80345,17,12805,2018-09-30,2022-04-11,Close,Amanda Mills,Douglas Johnson,2023-06-16,2020-12-27,3414495091,961
309,46384,6,5831,2022-09-23,,Open,Jessica Oconnell,Jay Davis,2018-06-13,2023-04-13,61686177,962
310,53720,1,3935,2019-12-13,,Open,Emma Gallagher,Michael Hodges,2023-04-11,2023-01-21,8051684620,966
311,82254,5,6404,2022-03-10,2022-09-05,Close,Scott Thompson,Christian Moore,2019-03-22,2020-10-21,4914390946,972
312,2446,1,6913,2018-11-02,,Open,Marilyn Jones,Michael Bell,2018-12-22,2022-01-20,7492130371,978
313,74790,13,4970,2020-06-25,2021-03-06,Close,Kelsey Sanford,Cynthia Hickman,2023-01-21,2022-06-25,4239024795,981
314,53416,3,7313,2020-02-26,2021-01-18,Close,Ana Bailey,Robert Estrada,2022-01-16,2022-09-18,7655507857,994
315,16152,18,16505,2018-10-01,,Open,Jill Johnson,Justin Allen,2022-08-22,2021-10-14,8631543949,995
316,43810,13,18551,2020-11-23,,Open,Brian Pugh MD,Justin Martin Jr.,2020-07-07,2020-12-27,4785447,996
317,23082,2,18206,2019-02-04,2019-09-15,Close,Brenda Alvarez,Shirley Carson,2021-07-12,2022-03-17,6747565860,999
318,95339,1,8148,2018-02-08,2019-07-30,Close,Derrick Nelson,David Miller,2022-11-25,2023-01-20,7899366552,1001
319,35801,8,8415,2018-06-01,2022-06-06,Close,Julie Hill,Larry Abbott,2020-03-27,2021-08-29,3060975637,1002
320,18389,4,26387,2021-03-22,,Open,Brendan Holt,Marc Lee,2019-11-17,2022-10-02,3228898738,1003
321,45267,10,25522,2021-03-11,,Open,Robert Brooks,Marissa Huber,2021-05-13,2021-12-22,7157206320,1006
322,34496,2,24551,2022-02-04,,Open,Jeffrey Mitchell,Crystal Marks,2021-05-16,2021-03-12,3919548340,1010
323,26557,14,1497,2020-11-28,,Open,Gary Wheeler,Mrs. Amber Munoz,2019-03-15,2023-04-29,6154126751,1015
324,60773,1,14603,2019-12-02,2021-05-06,Close,Angela Lopez,Eugene Barnes,2022-01-07,2021-12-28,1327060450,1020
325,43330,18,13781,2022-01-26,2023-04-20,Close,Ashley Ward,Jennifer Horne,2019-02-15,2022-05-04,5585505844,1023
326,11565,4,8992,2023-02-07,2023-03-05,Close,Christopher Martinez,Derek Myers,2023-01-20,2021-09-20,1627312827,1031
327,86376,16,14922,2021-04-13,,Open,Shannon Austin,Donald Hernandez,2018-01-15,2021-10-09,2826951616,1034
328,35868,4,26317,2020-11-30,2023-01-25,Close,Kayla Aguilar,Mark Dalton,2018-10-06,2022-02-18,3345922901,1038
329,48088,18,5146,2021-06-06,,Open,Jennifer Bailey,Jacob Harrison,2021-05-17,2022-07-03,5867258150,1039
330,68434,14,7176,2020-08-21,2022-02-11,Close,Lori Russell,Sara Roberts,2020-04-24,2021-08-04,9930589878,1042
331,44248,9,15517,2021-06-24,2022-05-16,Close,Patricia Johnson,Angela Randall,2021-08-04,2022-03-15,8300664084,1046
332,84994,2,10342,2019-08-22,2021-02-06,Close,Tiffany Pace,Holly Moore,2022-12-30,2021-03-29,5394601698,1048
333,2354,15,7070,2022-03-06,2022-05-09,Close,Beth Jones,Brian Moore,2020-05-12,2022-08-31,2377995861,1051
334,15343,8,14851,2022-11-16,,Open,Reginald Hicks,Chelsea Newton,2023-04-17,2022-11-10,3849604282,1057
335,19195,18,7749,2018-08-27,,Open,Sheryl Roberts,Alyssa Brown,2019-10-04,2022-12-01,6768728007,1058
336,2296,8,10281,2018-04-23,2018-07-25,Close,Tina Buchanan,Wesley Kemp,2021-06-25,2021-01-23,6313729118,1064
337,4782,10,14437,2018-05-02,2021-11-29,Close,Christopher Smith,Jesus Scott,2019-04-21,2023-01-19,1085244556,1065
338,93387,13,15455,2022-11-16,2023-05-31,Close,John Dickson,Scott Briggs,2021-10-19,2022-10-25,6220394890,1067
339,87657,9,17227,2019-12-02,2021-06-05,Close,Mario Carroll,Kristen Stewart,2022-09-19,2020-11-09,3979714159,1068
340,82041,18,29081,2020-06-02,2021-10-05,Close,Cynthia Patton,Tyler Mcdowell III,2019-03-21,2021-01-09,3053960201,1069
341,98518,6,10360,2022-01-13,,Open,Larry Church II,Nathaniel Alvarez,2022-09-01,2022-06-05,9939655403,1071
342,81400,17,27185,2020-04-01,2023-04-13,Close,Teresa Mendoza,Peter Stewart,2020-12-23,2020-10-22,1710514244,1076
343,2743,6,27961,2019-11-17,,Open,Michael Moore,Mark Turner,2022-10-20,2022-01-22,8794265163,1080
344,60452,12,19467,2022-10-24,,Open,Amanda Singh,Emily Rose,2018-06-20,2022-06-29,9875247118,1081
345,65915,15,452,2023-04-28,,Open,Patricia Boyd,Christina Moore,2019-04-17,2022-10-10,252698094,1086
346,77933,15,10010,2021-04-14,2023-05-29,Close,Ryan Wagner,Nancy Coleman,2019-12-10,2023-05-05,9533796859,1088
347,14282,5,17400,2020-04-30,,Open,Julie Fernandez,Kelly Wright,2018-01-05,2022-09-19,6303993944,1090
348,12102,14,25161,2022-10-31,2023-03-28,Close,Jason Evans,Kathleen Sims,2022-02-04,2022-12-14,9502572292,1096
349,31778,7,877,2019-06-04,,Open,Patrick Scott,Joseph Sanders,2021-06-26,2021-10-26,2564251408,1098
350,36524,18,18934,2019-10-20,2020-04-19,Close,Sandra Jackson,Cassandra Jenkins,2019-07-26,2021-05-02,6714370248,1102
351,14894,12,12243,2022-10-24,2023-06-10,Close,Suzanne Cooper,Jesus Shepard,2018-10-14,2020-10-01,9661462737,1103
352,10894,9,5406,2022-01-17,2023-01-21,Close,Jenna Gonzalez,Steven Walker,2023-01-13,2022-07-08,1404506968,1104
353,32768,15,27216,2018-09-30,2022-02-08,Close,Tristan White,Kelsey Austin,2022-01-03,2021-04-13,9823728292,1110
354,76404,11,15789,2020-02-21,,Open,David Henderson,Bradley Garcia,2022-07-22,2022-11-14,5122089891,1111
355,20712,15,27750,2020-10-15,,Open,Jennifer Moore,Jason Terry DDS,2020-11-07,2023-04-15,7584971578,1113
356,63273,5,29549,2022-01-13,,Open,Charles Sanchez,Brandon Phillips,2018-08-09,2022-01-03,4702819271,1115
357,70662,10,28916,2021-06-09,,Open,Charles Gross,Christina Pearson,2019-06-24,2020-12-07,4249754851,1118
358,29262,6,2211,2018-02-13,2022-06-10,Close,Denise Martinez,Erin Cooper,2018-01-31,2022-05-03,2333594435,1119
359,38076,10,12503,2018-08-11,,Open,Brittany Miller,John Madden,2023-02-06,2021-07-16,7619623294,1120
360,42726,3,4416,2022-01-29,2023-01-05,Close,Jeff Ayers,Brett Nichols,2022-08-19,2021-08-11,2648556401,1126
361,22028,11,20312,2023-06-20,,Open,Mark Ellison,Kara Sanders,2020-02-18,2021-06-30,2450890407,1127
362,91643,18,29506,2022-07-01,2022-09-09,Close,Daniel Harmon,Michael Baker,2018-08-18,2021-11-30,3469855055,1128
363,65034,15,15967,2019-10-04,2022-08-31,Close,Tanya Mendoza,Justin Jackson,2018-02-02,2020-12-24,8361755429,1130
364,95931,6,29637,2021-01-14,2021-04-30,Close,Meghan Woods,Samantha Lozano,2021-01-25,2022-09-23,4210550131,1131
365,17297,16,15066,2022-01-21,,Open,Samantha Gould,Penny Leonard,2023-01-15,2021-09-01,9383886176,1132
366,54092,7,1027,2022-10-28,,Open,Kayla Smith,Joseph Bernard DVM,2018-09-14,2021-02-21,1147703332,1133
367,63403,10,17064,2021-03-01,,Open,Bonnie Grant,Ricky Smith,2018-02-23,2021-07-21,1068072761,1134
368,89548,15,1114,2020-03-12,,Open,Karen Freeman,Miss Alyssa Dean,2022-01-24,2022-07-18,993431061,1137
369,143,11,14217,2020-11-20,2023-05-21,Close,Darrell Cox,Andres Klein,2019-08-28,2020-10-13,9944634525,1139
370,25657,17,2533,2020-05-22,2022-04-27,Close,Angela Gross,James Brock,2020-03-26,2022-12-25,248286831,1142
371,93899,11,16254,2023-01-31,2023-04-27,Close,Michael Lyons,Christopher Bryant,2022-03-15,2022-07-28,3348574630,1144
372,45956,12,11063,2018-03-15,,Open,Thomas Ryan,Haley Cooper,2019-04-23,2021-04-25,5200891172,1148
373,68211,4,23444,2020-10-31,2022-09-23,Close,Michelle Scott,Marcus Petty,2021-11-04,2020-11-19,7406448819,1149
374,50194,10,22571,2018-11-13,,Open,Susan Bailey,Christopher Richard,2019-09-06,2023-02-14,6367333708,1151
375,22539,17,28144,2023-01-01,2023-03-20,Close,Isabella Solis,John Saunders,2023-02-25,2022-02-10,1649137926,1152
376,28778,5,24330,2020-12-20,,Open,Deborah Clark,Joshua Walker,2022-02-19,2022-11-07,8504539291,1155
377,75740,5,10557,2018-02-14,,Open,Sarah Ware,Brian Le,2019-11-26,2023-01-20,363303106,1159
378,20600,18,28617,2019-02-18,2022-09-25,Close,Daniel Thompson,Nathan Williams,2022-01-18,2020-11-08,8213366813,1160
379,73079,5,20068,2018-04-05,2019-12-17,Close,Johnny Kelley,Nathan Jones,2023-01-04,2021-08-20,7076382981,1166
380,45088,2,3548,2023-02-02,,Open,Ashley Cole,Dakota Mitchell,2021-11-16,2020-11-08,2901827115,1167
381,356,18,22841,2021-10-07,,Open,Morgan Moore,Traci Phillips,2019-07-08,2021-03-02,2565808914,1170
382,94274,6,12832,2021-03-03,2022-03-04,Close,Melissa Charles,Dana Montoya,2019-06-05,2022-04-02,576552974,1174
383,37123,4,6439,2020-01-28,2023-05-20,Close,Jason Thomas,Joshua Medina,2022-04-03,2022-03-13,8521847219,1179
384,45833,13,23084,2018-10-23,2020-03-19,Close,Hannah Lindsey,Robert Molina,2023-02-19,2022-02-09,7809564160,1180
385,13885,18,11428,2022-04-04,2022-07-25,Close,Dr. Shannon Mitchell DVM,Elizabeth Davies,2023-05-14,2022-12-17,3864148514,1184
386,64911,13,18017,2019-03-05,,Open,Ryan Lin,Ryan Rodriguez,2020-10-16,2021-06-24,9080279843,1188
387,57753,15,15687,2018-06-15,,Open,Brenda Jordan,Nathan Holmes,2022-09-19,2021-07-28,350826313,1190
388,24182,18,2548,2019-11-16,2021-09-27,Close,Patrick Davies,Lindsay Harding,2021-02-06,2021-02-23,6873740418,1193
389,77417,12,23112,2018-11-01,2020-01-08,Close,Timothy Lawrence,Jeffrey Edwards,2023-03-29,2022-01-07,8904653293,1195
390,26645,9,25480,2023-03-15,2023-04-26,Close,Tamara Nicholson,Stephanie Rivera,2020-05-09,2022-05-23,1453143694,1210
391,34329,4,23420,2023-01-23,,Open,Steven Freeman,Carol Hooper,2023-04-21,2020-11-16,6685706860,1214
392,60583,2,14439,2022-11-12,2023-01-29,Close,Michael Baker,Rebecca Johnson,2021-02-16,2022-09-13,7655797174,1215
393,74872,11,13722,2018-09-20,2022-12-23,Close,Jamie Harris,Joseph Floyd,2018-08-13,2021-12-22,4188079132,1216
394,68662,4,21459,2020-01-06,,Open,Chad Elliott,Steve Rose,2022-05-14,2023-04-18,996989957,1221
395,77625,13,12413,2018-01-07,,Open,Kenneth Bell,Karen Fisher,2021-11-26,2022-11-11,6528567255,1222
396,67072,16,12351,2019-10-25,,Open,Heather Carter,Stacy Johnson,2022-09-04,2023-05-31,2018704775,1224
397,23410,17,15431,2021-12-08,2021-12-29,Close,Karen Clark,James Hayes,2019-06-07,2023-02-01,6433905998,1225
398,98849,7,20115,2021-12-12,,Open,Jeremy Walker,Mr. Charles Carr,2018-12-17,2021-01-14,3794370552,1226
399,50250,16,28706,2018-02-22,,Open,Gloria Phillips MD,Holly Levine,2018-12-28,2022-05-23,3033821281,1227
400,6346,18,11065,2021-01-20,,Open,Julia Smith,Kelli Johnson,2019-11-25,2022-11-02,9629957145,1230
401,74050,1,23268,2018-03-05,,Open,Tyrone Brady,Danielle Hill,2023-03-04,2021-06-20,4895670510,1231
402,41648,9,12895,2021-04-28,2022-10-22,Close,Judith Brown,Erica Butler,2019-11-02,2022-01-18,46050654,1237
403,53042,9,3701,2020-12-02,2022-05-29,Close,Amber Ballard MD,Alexandra Peters,2020-09-25,2020-10-14,5637267687,1238
404,62239,17,12196,2022-03-19,2022-05-23,Close,David Wilson,Jason Maldonado,2023-02-13,2023-02-20,9757931287,1240
405,48896,8,11821,2022-09-06,2022-10-16,Close,Lori Case,Michael Zimmerman,2019-05-26,2021-09-08,2966594736,1247
406,43451,1,2695,2022-06-25,2022-09-20,Close,Stacy Olson,Brittany Fischer,2021-02-25,2022-11-23,8042980044,1248
407,78039,18,1356,2023-05-15,,Open,Patrick Williams,Amanda Murphy,2019-05-12,2021-10-21,2477012517,1252
408,9691,4,21181,2020-10-05,2020-12-31,Close,Daniel Rodriguez,Rachel Valenzuela,2021-04-22,2020-09-25,5639943760,1254
409,78303,13,15927,2020-03-21,2022-02-03,Close,Nichole Hughes,Joanne Mccoy,2019-07-04,2021-10-08,9759962289,1255
410,46934,9,21269,2019-04-08,,Open,Marie Clay,Elizabeth Burton,2020-09-03,2023-05-06,9884001887,1263
411,29556,16,12725,2020-10-19,,Open,Jamie Vargas,Joan Ward,2023-06-04,2020-09-25,350235887,1269
412,56477,10,9410,2020-01-05,,Open,Robert Sampson,Ashley Keller,2019-02-04,2021-07-21,2039922681,1271
413,8254,4,15705,2020-01-08,2023-03-11,Close,Robert Holland,Jennifer Grant,2020-03-23,2022-07-31,4093887313,1274
414,88676,11,19026,2019-09-28,,Open,David Price DDS,Heather Figueroa,2018-03-17,2022-06-24,3451084439,1276
415,6104,10,16881,2022-01-20,,Open,Luis Beck,Nathan Stone,2018-10-27,2022-03-02,751279457,1277
416,15547,5,25938,2019-03-30,2023-05-08,Close,David Mcclure,Benjamin Bradley,2020-02-04,2022-06-02,77042363,1278
417,85165,5,14748,2019-11-06,,Open,Autumn Thomas,Wanda Powell,2020-08-21,2021-08-10,3346228585,1281
418,69030,1,21414,2021-04-16,,Open,Jennifer James,Alvin Fletcher,2022-07-04,2021-05-28,7420734482,1284
419,4224,18,17228,2019-09-20,,Open,Holly Dunn,Rebecca Mcpherson,2018-06-15,2021-09-11,3331066713,1285
420,61634,12,185,2018-04-09,,Open,John Morales,William Sanchez,2021-11-01,2021-05-30,9558373048,1299
421,56398,2,26874,2020-01-28,2021-05-02,Close,Alison Lynn,Mary Rowe,2019-12-29,2022-08-28,5622656638,1300
422,77564,16,8860,2019-10-23,2020-03-31,Close,Sarah Mcguire,Benjamin Ward,2021-07-25,2021-06-06,2505456861,1301
423,70156,8,1596,2021-05-26,,Open,Stephen Smith,Thomas Wilson,2019-04-26,2021-04-19,5538560421,1302
424,73318,18,127,2021-07-31,2022-08-14,Close,Martha Mata,Mr. James Dunlap,2019-05-09,2022-04-07,4701804986,1303
425,3415,3,9330,2022-04-14,2023-02-23,Close,Zachary Velazquez,Alexander Lin,2022-05-20,2022-07-07,3338245540,1305
